Data;Bond_Corporate_Eur_R;Bond_Aggregate_RMB_R;Bond_Aggregate_RMB_RD;Bond_Aggregate_EUR_R;Global_Bond_R;Bond_Flexible_R;Bond_Flexible_RD;Absolute_High_Yield_R;Global_Multi_Credit_R;SLJ_Local_Emerging_Markets_Debt_R;Bond_High_Yield_R;Bond_Emerging_Markets_R;Bond_Inflation_Linked;Bond_Emerging_Markets_RH;Bond_Corporate_EUR_Short_Term;II_Euro_Bond_R;II_Emerging_Bond_Total_Return_R;II_Emerging_Bond_Total_Return_RD;II_Emerging_Bond_Total_Return_Enhanced_R;Euro_Emerging_Markets_Bonds_R;Green_Euro_Credit_R;Active_Allocation_R;Flexible_Multistrategy_R;Conservative_Allocation_R;Conservative_Allocation_RD;II_Q-Flexible_R;Sustainable_Multiasset_R;Italian_Equity_Opportunities_R;Equity_Italy_Smart_Volatility_R;Equity_World_Smart_Volatility_R;Equity_World_Smart_Volatility_RH;Equity_Emerging_Markets_Smart_Volatility_R;Equity_China_Smart_Volatility_R;Equity_Emerging_Markets_New_Frontiers_R;Equity_Small_Mid_Cap_Europe;Top_European_Research_R;Equity_USA_R;Equity_USA_RH;Equity_China_A;Equity_Japan_R;II_Euro_Q-Equity_R;Sustainable_Global_Equity_R
09/01/2023;90.72;127.47;118.13;91.85;101.67;93.15;86.83;86.83;93.58;100.88;214.38;348.54;138.22;288.66;63.02;155.85;117.07;86.39;84.11;78.67;82.7;107.94;94.74;101.94;96.89;145.93;88.73;129.41;110.62;117.83;93.46;195.24;118.38;112.38;729.77;128.43;191.35;148.77;103.85;105.61;144.15;117.27
10/01/2023;90.46;127.37;118.03;91.51;101.55;92.63;86.35;86.35;93.28;100.99;214.21;346.97;137.55;287.01;62.97;155.15;116.81;86.2;84.15;78.54;82.4;107.93;94.73;101.84;96.8;146.19;88.6;129.12;110.5;118.33;93.82;195.65;118.19;112.62;725.31;127.69;192.84;149.71;103.82;104.55;143.61;117.86
11/01/2023;91.03;127.11;117.8;92.3;101.95;93.32;87;87;93.77;101.55;214.74;348.53;138.95;288.89;63.1;156.75;117.57;86.76;84.58;78.74;82.97;108.43;95.13;102.43;97.36;146.99;89.23;130.21;111.25;119.27;94.74;195.66;118.59;113.01;728.59;128.14;194.76;151.51;103.31;105.03;144.82;119.08
12/01/2023;91.37;127.07;117.75;92.75;102.3;94.02;87.64;87.64;94.27;102.21;215.7;349.57;139.73;291.02;63.22;157.37;118;87.08;84.88;78.97;83.26;109.03;95.31;102.84;97.75;147.47;89.71;130.76;111.94;119.31;94.99;195.09;117.93;112.91;735.83;128.99;194.76;152.15;103.27;107.23;145.92;119.76
13/01/2023;91.47;127.63;118.27;92.75;102.49;94.06;87.69;87.69;94.37;102.73;216.45;349.13;139.55;291.18;63.26;157.26;117.96;87.05;84.89;79.13;83.31;109.06;95.43;102.94;97.84;147.59;89.81;131.26;112.14;119.64;95.3;196.7;119.52;113.27;737.34;129.79;195.42;152.94;104.96;108.48;146.42;120.27
16/01/2023;91.54;127.28;117.95;92.74;102.34;93.97;87.6;87.6;94.36;102.33;216.52;348.79;139;290.83;63.29;157.12;117.8;86.93;84.76;79.11;83.36;109.1;95.35;103.02;97.92;147.71;89.73;131.85;112.63;119.64;95.3;197.05;119.51;112.63;743.09;130.37;195.42;152.94;105.99;106.96;147.07;120.27
17/01/2023;91.96;126.63;117.35;93.31;102.53;94.29;87.9;87.9;94.6;102.14;216.77;350.31;140.14;291.41;63.44;158.36;118.14;87.18;84.89;79.24;83.81;109.22;95.48;103.07;97.97;147.74;89.93;132.45;113.1;119.75;95.18;196.75;118.76;113.71;744.56;131.08;195.63;152.72;105.53;108.57;147.34;120.27
18/01/2023;92.31;126.61;117.33;93.91;103.01;95.35;88.88;88.88;95.29;102.67;217.61;353.71;141.29;295;63.52;159.69;118.81;87.67;85.33;79.82;84.17;109.28;95.49;103.16;98.05;147.62;90.04;133.35;113.41;118.51;94.4;196.72;118.41;114.02;748.89;131.47;192.18;150.44;105.39;109.89;147.61;119.18
19/01/2023;92.09;126.76;117.47;93.67;103.01;95.01;88.57;88.57;95.07;101.92;216.95;354.25;140.5;294.29;63.43;159.26;118.45;87.41;85.1;79.83;83.96;109.03;95.31;102.78;97.69;146.59;89.48;131.12;111.57;117.85;93.63;197.11;118.8;114.06;734.59;129.46;191.39;149.22;105.68;109.24;144.78;117.79
20/01/2023;91.7;126.23;116.98;92.84;102.21;94.21;87.82;87.82;94.66;101.98;216.59;351.81;138.97;293.33;63.36;157.44;118.12;87.17;85;79.73;83.57;109.35;95.41;102.85;97.76;147.34;89.55;132.03;112.38;118.89;94.78;197.76;120.72;113.85;740.5;129.87;194.12;151.9;106.05;108.09;145.54;119.6
23/01/2023;91.62;126.23;116.98;92.62;101.71;93.88;87.51;87.51;94.57;101.81;216.55;351.14;139.09;293.65;63.35;157.1;118.05;87.12;84.93;79.86;83.49;109.5;95.61;103.05;97.95;148.16;89.85;132.96;113.15;119.59;95.57;197.76;120.72;114;744.11;130.37;195.76;153.62;106.05;108.01;146.78;120.73
24/01/2023;91.88;126.23;116.98;93.05;101.99;94.24;87.85;87.85;94.77;102.09;216.68;351.56;139.99;294.26;63.42;157.78;118.23;87.24;85.04;79.94;83.79;109.69;95.71;103.18;98.07;148.43;90.11;133.08;113.36;119.53;95.57;197.76;120.72;113.83;743.87;130.09;195.62;153.64;106.05;109.68;146.9;120.76
25/01/2023;91.96;126.23;116.98;93.03;101.99;94.27;87.88;87.88;94.82;102.27;216.8;350.68;139.56;294.22;63.46;157.62;118.38;87.36;85.21;80.03;83.86;109.81;95.78;103.14;98.04;148.4;90.09;132.84;113.28;119.08;95.39;197.33;120.72;113.58;739.08;129.89;194.95;153.47;106.05;110.2;146.67;120.67
26/01/2023;91.83;126.23;116.98;92.68;102.05;94.01;87.63;87.63;94.71;102.59;217.18;351.89;139.11;293.88;63.45;156.93;118.31;87.31;85.12;80.06;83.71;110.08;96.01;103.32;98.21;149.03;90.44;133.92;114.36;120.33;96.03;200.08;123.61;113.62;745.34;130.19;198.1;155.22;106.05;109.9;147.76;121.8
27/01/2023;91.8;126.23;116.98;92.54;102.01;93.9;87.41;87.41;94.67;102.45;217.32;352.3;138.79;293.8;63.46;156.59;118.24;87.25;85.06;80.08;83.69;110.12;96.02;103.38;98.21;149.37;90.53;134.69;115.16;120.49;96.02;200.26;124.36;114.07;747.82;130.36;198.87;155.61;106.05;110.58;148.23;121.99
30/01/2023;91.45;126.38;117.11;92.11;101.62;93.53;87.07;87.07;94.32;101.89;217;349.45;138.3;292.25;63.36;155.79;117.88;86.99;84.88;79.87;83.37;109.4;95.69;103;97.85;148.84;89.8;133.73;114.68;119.29;95.31;198.36;119.91;113.12;744.37;129.98;195.61;153.49;106.04;109.98;147.68;120.81
31/01/2023;91.57;126.44;117.17;92.25;101.65;93.69;87.22;87.22;94.38;101.8;217.05;349.89;138.34;292.32;63.39;156.07;117.91;87.02;84.89;79.79;83.51;109.94;95.82;103.3;98.14;149.11;90.26;134.53;115.32;120.22;95.97;196.04;118.6;113.42;741.94;129.77;198.54;155.61;104.61;110.15;147.95;122.17
01/02/2023;91.65;126.23;116.98;92.35;101.71;94.18;87.67;87.67;94.72;102.07;217.53;350.86;138.29;294.68;63.4;156.07;118.22;87.24;85.06;80.01;83.57;110.49;96;103.69;98.51;149.79;90.79;135.57;115.78;120.4;96.5;196.87;120.21;112.61;745.14;129.68;199.67;157.32;105.1;109.74;148.52;123.4
02/02/2023;92.84;126.46;117.19;93.83;102.51;95.37;88.78;88.78;95.78;103.12;219.82;354.15;141.26;297.79;63.71;158.96;119.26;88.01;85.66;81.07;84.73;111.1;96.38;104.71;99.48;150.82;91.66;137.58;117.2;121.51;97.44;197.23;119.27;113.56;763.78;131.01;201.53;159.01;104.53;109.94;151.18;124.91
03/02/2023;92.53;126.58;117.31;93.1;102.1;94.33;87.81;87.81;95.19;102.25;219.95;353.41;140.13;295.24;63.66;157.6;118.55;87.49;85.21;80.71;84.42;110.25;96.08;104.37;99.15;150.72;90.94;137.15;116.59;121.46;97;197.23;118.11;114.24;762.09;131.65;201.06;157.46;103.2;109.23;151.69;124.14
06/02/2023;92.18;126.95;117.64;92.45;101.8;93.65;87.18;87.18;94.49;101.69;219.44;353.21;139.18;291.83;63.58;156.58;117.86;86.97;84.74;80.16;84.08;109.7;96;103.95;98.75;150.11;90.35;137.32;116.94;121.89;96.57;195.16;116.52;115.2;753.95;130.71;201.96;156.34;102.27;109.53;150.14;123.22
07/02/2023;91.96;127.21;117.89;92.25;102.01;93.42;86.97;86.97;94.34;101.79;219.32;353.17;139.16;290.62;63.54;156.35;117.75;86.89;84.72;79.93;83.9;110.06;96.27;103.9;98.7;150.52;90.68;137.64;117.35;123.11;97.13;196.06;117.89;114.63;753.55;130.87;205.44;158.47;103.12;111.69;150.07;124.4
08/02/2023;91.91;127.05;117.74;92.1;101.75;93.35;86.9;86.9;94.29;101.74;219.37;352.24;139.03;290.72;63.5;155.88;117.58;86.77;84.6;79.87;83.85;109.84;96;103.71;98.53;150.25;90.42;137.46;117.51;122.1;96.54;196.55;117.06;114.67;752.75;131.01;202.88;156.93;102.14;111.43;150.02;123.54
09/02/2023;92.1;126.75;117.46;92.48;101.56;93.33;86.88;86.88;94.29;101.45;219.54;350.03;139.67;289.84;63.54;156.69;117.58;86.77;84.55;79.98;84.07;109.45;95.97;103.72;98.54;150.23;90.48;138.86;118.7;121.34;96.13;196.32;118.59;114.27;755.21;132.17;200.36;155.49;103.33;111.5;151.41;123.24
10/02/2023;91.76;126.97;117.67;92.09;101.74;92.91;86.49;86.49;93.88;101.53;218.65;349.42;139.11;286.95;63.44;155.96;117.18;86.48;84.27;79.44;83.76;109.28;95.91;103.42;98.25;149.81;90.17;137.44;117.72;122.2;96.21;196.06;116.8;114.84;743.9;131.25;202.13;155.61;102.48;112.31;149.66;122.87
13/02/2023;91.63;126.18;116.93;92.02;101.25;92.82;86.41;86.41;93.75;101.19;218.31;348.12;139.2;287.1;63.4;155.98;117.08;86.4;84.24;79.3;83.67;109.44;96.04;103.6;98.42;150.22;90.36;138.6;118.54;122.75;97;195.38;117.02;114.26;748.78;132.3;203.6;157.37;103.12;110.17;150.73;124
14/02/2023;91.31;126.53;117.26;91.6;101.1;92.46;86.08;86.08;93.5;101.19;217.96;348.14;138.94;287.07;63.33;155.37;116.83;86.21;84.04;79.23;83.37;109.28;96.09;103.41;98.24;150.38;90.23;138.84;118.79;122.58;96.85;195.56;116.38;113.54;748.42;132.39;203.93;157.6;103.03;111.36;151.01;124.21
15/02/2023;91.15;126.31;117.05;91.24;100.79;92.12;85.76;85.76;93.27;100.56;217.77;348.19;138.4;286.06;63.3;154.68;116.56;86.01;83.79;79.06;83.24;109.11;95.99;103.35;98.18;150.7;90.11;138.98;118.89;123.16;97.14;194.51;115.54;114.16;754.75;133.02;205.2;157.96;102.45;110.22;152.28;124.41
16/02/2023;91.15;126.07;116.83;91.21;100.67;91.99;85.63;85.63;93.14;100.32;217.72;347.12;138.82;285.03;63.3;154.65;116.36;85.87;83.6;78.92;83.24;108.78;95.88;103.22;98.06;150.61;90.03;139.9;119.93;122.34;96.46;195.55;116.14;114.83;757.88;133.42;202.24;155.59;101.53;110.79;152.75;123.09
17/02/2023;91.2;125.54;116.34;91.32;100.5;91.97;85.62;85.62;93.03;100.22;217.28;346.12;138.67;283.95;63.29;155;116.27;85.8;83.58;78.63;83.33;108.65;95.82;103.22;98.06;150.22;89.9;139.32;119.58;122.19;96.3;193.63;114.46;114.57;756.47;133.22;201.66;155;99.61;110.31;152.28;123.01
20/02/2023;91.1;125.86;116.63;91.19;100.48;91.93;85.58;85.58;92.95;100.1;217.16;344.83;138.59;283.49;63.27;154.75;116.15;85.71;83.44;78.62;83.24;108.58;95.83;103.16;98.01;150.18;89.9;138.8;119.05;122.19;96.3;194.22;115.85;115.24;756.73;133.24;201.66;155;102.1;110.86;152.13;123.01
21/02/2023;90.7;125.33;116.14;90.66;99.91;91.31;85.01;85.01;92.4;99.49;216.07;342.3;137.78;281.34;63.18;153.7;115.68;85.37;83.17;78.24;82.89;107.56;95.39;102.59;97.46;149.29;89.04;138.02;118.41;120.69;95.22;192.58;113.64;114.65;753.81;133.04;197.44;152.03;101.53;110.19;151.31;121.11
22/02/2023;90.66;125.34;116.15;90.6;100.16;91.31;85;85;92.36;100.08;215.59;344.56;137.96;281.74;63.19;153.71;115.87;85.51;83.28;78.07;82.85;107.44;95.33;102.51;97.39;148.8;89.01;136.57;117.03;120.8;94.95;191.3;113.07;113.56;748.01;132.46;198.4;151.96;100.81;109.71;150.93;120.92
23/02/2023;90.84;125.65;116.44;90.9;100.72;91.53;85.21;85.21;92.68;100.66;216.33;348.34;138.99;283.98;63.23;154.4;116.37;85.88;83.58;78.32;83.06;107.64;95.54;102.72;97.58;149.1;89.33;137.49;117.7;121.26;95.1;192.97;113.8;113.7;750.69;132.44;200.28;152.91;100.92;109.71;151.5;121.62
24/02/2023;90.53;124.93;115.78;90.45;100.47;91.11;84.82;84.82;92.35;100.45;216.02;349.01;138.61;283.16;63.12;153.67;116.08;85.66;83.44;78.25;82.73;107.01;95.22;102.23;97.12;148.28;88.79;136.38;116.63;120.69;94.39;190.92;111.52;113.69;744.75;130.81;199.19;151.26;99.19;109.69;149.18;120.27
27/02/2023;90.37;124.18;115.07;90.24;99.84;91.03;84.75;84.75;92.35;100.02;216.04;347.84;138.33;283.79;63.09;153.27;116.13;85.7;83.49;78.21;82.56;107.22;95.28;102.36;97.24;148.89;88.82;138.24;118.4;120.56;94.68;188.96;110.61;112.64;753.26;132.11;198.62;151.7;98.55;109.62;151.38;120.82
28/02/2023;90.04;124.59;115.46;89.86;99.79;90.86;84.58;84.58;92.16;99.88;215.63;347.35;138;283.46;63.01;152.61;115.92;85.55;83.33;77.9;82.22;107.03;95.23;102.08;96.97;148.68;88.64;138.02;118.45;120.12;94.34;188.17;109.46;112.64;752.25;131.74;197.83;151.13;99.04;109.41;151.02;120.42
01/03/2023;89.78;125.18;116;89.47;99.16;90.38;84.14;84.14;91.82;100.27;215.47;343.04;137.76;281.68;62.93;151.79;115.61;85.31;83.14;77.65;81.96;106.75;95.06;101.88;96.78;148.63;88.37;137.17;117.77;119.08;94.05;190.55;113.56;112.77;744.52;130.8;195.8;150.51;101.15;109.05;150.17;119.81
02/03/2023;89.64;125.06;115.9;89.25;99.28;90.08;83.86;83.86;91.51;100.25;214.95;342.87;138.13;279.87;62.92;151.38;115.31;85.09;83;77.29;81.8;106.78;95.1;101.82;96.73;148.85;88.43;137.75;118.22;120.32;94.61;191.15;113.59;112.46;746.09;131.55;198.43;151.63;100.85;108.96;150.76;120.79
03/03/2023;89.72;125.42;116.22;89.48;99.86;90.17;83.94;83.94;91.89;100.57;215.44;346.27;139.15;282.28;62.92;151.86;115.56;85.28;83.15;77.49;81.9;107.64;95.55;102.14;97.03;149.92;89.03;139.45;119.84;121.81;95.66;192.74;114.85;112.39;754.79;132.69;201.75;153.99;100.87;110.66;152.67;122.48
06/03/2023;89.62;124.31;115.2;89.34;99.26;90.08;83.86;83.86;91.96;100.31;216.21;345.1;138.37;283.46;62.9;151.73;115.73;85.4;83.24;77.71;81.79;107.54;95.55;102.11;97;150.29;88.74;139.99;120.3;121.25;95.77;192.14;113.47;111.85;755.4;132.57;200.25;154;99.11;110.83;153.16;122.48
07/03/2023;89.82;124.85;115.69;89.46;99.72;90.13;83.91;83.91;91.88;100.42;216.37;347.06;137.4;282.65;62.91;152;115.75;85.42;83.26;77.64;81.98;107.06;95.31;101.83;96.74;149.44;88.38;138.89;119.57;120.66;94.78;192.83;113.48;112.41;748.75;131.56;199.04;151.71;97.98;111.62;151.99;121.13
08/03/2023;89.9;124.53;115.4;89.71;99.81;90.27;84.04;84.04;91.78;100.73;216.06;346.73;137.2;281.49;62.9;152.79;115.86;85.5;83.35;77.52;82.09;107.01;95.4;101.87;96.78;149.52;88.65;139.23;120.07;120.96;94.79;191.63;111.49;112.7;749.23;131.61;200.01;151.97;97.92;112.18;152.47;121.49
09/03/2023;89.97;124.48;115.36;89.82;99.95;90.49;84.24;84.24;91.91;100.67;215.82;346.46;137.47;281.63;62.95;152.78;115.91;85.54;83.34;77.47;82.14;106.6;95.16;101.82;96.73;148.75;88.21;138.41;119.29;119.83;93.95;189.51;109.37;112.9;745.3;131.6;195.87;148.99;97.11;113.62;152.02;120.02
10/03/2023;90.35;123.99;114.9;90.61;100.18;91.67;85.34;85.34;92.44;100.22;215.11;344.98;138.32;283.37;63.06;154.26;116.34;85.85;83.3;77.68;82.55;106.77;95.06;102;96.9;147.62;87.83;136.6;117.68;117.32;92.65;185.28;106.12;112.01;732.97;129.96;190.86;146.79;96.08;112.46;149.94;117.83
